66.249.65.178 bot - "2022-12-15 04:54:11" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.178 bot - "2022-12-15 05:57:17" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/7 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.115 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
148.206.53.224 - - "2022-12-15 11:46:23" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:46:26" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:47:20" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:48:35" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:50:30" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:51:16" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:51:43" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:53:06" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:53:56" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:55:27" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:55:56" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:56:00" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:56:27" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:56:55" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:57:09" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:57:27" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:58:17" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 11:58:32" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:00:03" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:00:16" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:00:36" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:01:12" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:01:30" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:01:33" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:03:11" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:04:39" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:08:13" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 - - "2022-12-15 12:08:15" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:11:04" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:12:32" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:15:17" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:15:22" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:21:31" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:24:13" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:24:56" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:24:58" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:25:01" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:29:13" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:31:05" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.224 administrative 1 "2022-12-15 12:31:07" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.81 - - "2022-12-15 12:59:25" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/9 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.81 - - "2022-12-15 12:59:27" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.81 - - "2022-12-15 12:59:30" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.81 - - "2022-12-15 13:00:30" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.81 - - "2022-12-15 13:00:39" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.81 - - "2022-12-15 13:00:44" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
148.206.53.65 - - "2022-12-15 13:11:14" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:09:21" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:16:58" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:19:57" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:20:16" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/download/4/2/5 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:44:30" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:44:47" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
148.206.40.103 - - "2022-12-15 14:44:51" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
157.55.39.91 bot - "2022-12-15 15:27:18" https://pubfilosofia.izt.uam.mx/index.php/pf/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
148.206.53.146 - - "2022-12-15 19:04:46" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 OPR/93.0.0.0"
148.206.53.146 - - "2022-12-15 19:04:56" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 OPR/93.0.0.0"
148.206.53.146 - - "2022-12-15 19:07:22" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 OPR/93.0.0.0"
148.206.53.146 - - "2022-12-15 19:07:24" https://pubfilosofia.izt.uam.mx/index.php/pf/catalog/book/4 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 OPR/93.0.0.0"
